array,camera,site,buff_dist,buffer_area,harvest_area,well_bitumen,well_oil,pipeline,well_other,clearing_wellpad_unconfirmed,clearing_unknown,well_aband,misc_oil_gas_facility,urban_residence,country_residence,conventional_seismic,trail,harvest_area_white_zone,rough_pasture,well_gas,well_cased,vegetated_edge_roads,road_gravel_1l,road_gravel_2l,road_unimproved,truck_trail,road_unclassified,road_paved_undiv_2l,borrowpits,borrowpit_dry,borrowpit_wet,sump,low_impact_seismic,oil_gas_plant,grvl_sand_pit,transmission_line,surrounding_veg,camp_industrial,vegetated_edge_railways,facility_unknown,lagoon,runway,facility_other,open_pit_mine,ris_transmission_line,ris_clearing_unknown,ris_facility_unknown,ris_facility_operations,ris_plant,urban_industrial,ris_oilsands_rms,ris_reclaimed_permanent,mines_oilsands,ris_soil_salvaged,ris_waste,ris_drainage,ris_road,airp_runway,ris_borrowpits,tame_pasture,ris_tailing_pond,ris_reclaimed_temp,road_winter,recreation,greenspace,well_cleared_not_confirmed,ris_reclaimed_certified,ris_soil_replaced,ris_mines_oilsands,ris_windrow,tailing_pond,ris_overburden_dump,canal,rlwy_mlt_track,road_paved_2l,road_unpaved_2l,road_paved_3l,road_paved_div,campground,reservoir,road_paved_1l,cultivation_abandoned,rlwy_sgl_track,crop,rural_residence,road_paved_undiv_1l,residence_clearing,golfcourse,landfill,transfer_station,well_cleared_not_drilled,well_unknown,ris_camp_industrial,ris_utilities,ris_reclaim_ready,ris_airp_runway,dugout,ris_tank_farm,mill,mines_pitlake,rlwy_dbl_track,road_paved_4l,interchange_ramp,road_paved_5l,lc_class20,lc_class32,lc_class33,lc_class34,lc_class50,lc_class110,lc_class120,lc_class210,lc_class220,lc_class230
LU22,65,LU22_65,750,1766338.5231994803,0,0,0,0,0,0,0.00186807499151593,0.0022400072284219598,0,0,0,0.021414339617372206,2.0825329027979297e-4,0,0,0,0,0.0171907118923722,0.0083958549224899,0,0,0.011222012628570298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127365485993058,0,0.0127450203637785,0,0.12718075594837397,0.38992784695571203,0.342780890817975
LU22,60,LU22_60,750,1766338.5231994002,0,0,0,0,0,0,0.00408418621426318,0.018356322690186902,0,0,0,0.008041539439990622,4.1894748070148705e-4,0,0,0,0,0.018110485885768603,0.009123295418550299,0,0,0.0244368322147985,0,0,0,0,0.0039705999062792895,0.00446974913194612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17235050012665598,0,0.017332325346064603,0,0.6504260067963209,0.03754243393539959,0.12234874005675202
LU22,61,LU22_61,750,1766338.5231993902,0.15373450245430004,0,0,0,0,0,0,0.004853760607526161,0,0,0,0.0168847037672622,0.0013782608268068498,0,0,0,0,0.0167708590573646,0.008353241202624519,0,0,0.004480099861226311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07608723094812972,0.164233651666113,0.0027306384005286507,0,0.13536135836586702,0.413144662688935,0.20844245574378403
LU22,53,LU22_53,750,1766338.5231994702,0.12335195869970697,0,0,0,0,0,0,0,0,0,0,0.0143247331481677,0.0019087020594051498,0,0,0,0,0.0179829096749729,0.009360556287301166,0,0,0.03780149035271419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06601925173578381,0,0,0.11465222095880903,0.14179550169506003,0,0,0.08977711395839069,0.585541575349813,0.0022143383649165503
LU22,46,LU22_46,750,1766338.5231994903,0,0,0,0,0,0,0,0.00474723835941654,0,0,0,0.00961922968684973,5.52280207857782e-4,0,0,0,0,0.017195372832194904,0.008382733461812453,0,0,0.00597016806937961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07426913454968243,0,0,0,0.07190355747120802,0.681705905645717,0.17212140064639103
LU22,40,LU22_40,750,1766338.5231996202,0.5526362143786981,0,0,0,0,0,0.008588868330907022,0,0,0,0,0.0014239793471975705,8.448723581205841e-4,0,0,0,0,0.012138676995298999,0.00777763728961929,0,0.0029530847877557694,0.003185625922405259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942305111584611,0,0,0.08821336816535039,0.10700650392755702,0,0,0.5853020089705578,0.0170098608556085,0.10823775043333603
LU22,47,LU22_47,750,1766338.5231995701,0,0,0,0,0,0,0,0,0,0,0,0.003990442476640889,0.004141123291502121,0,0,0,0,0.0174841872823062,0.006367646367923539,0,0,0.005329821388219849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295384305864887,0,0,0.12422279392917103,0,0,0,0.047426579388413194,0.709049325636564,0.0897628655729659
LU09,5,LU09_5,1000,3140157.3745767497,0,0,0,0,0,0,0,0.0025510381716035506,0,0,0,0.0100591452758815,0,0,0,0,0,0.022460693352264003,0,0.009973169462022929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4420749007136441,0,0,0.06952836986216228,0,0,0,0.386262330073556,0.08333091365709579,0.018803488073018997
LU09,6,LU09_6,1000,3140157.3745769,0,0,0,0,0,0,0,0,0,0,0,0.0031927580116293203,6.12710553061048e-4,0,0,0,0,0.020446675802855804,0,0.0090225426728573,0,0,0,0,0.00147447950630604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3018128593084651,0,0,0.053741138706656214,0,1.11233528634067e-4,0,0.0366166168963149,0.46625607286501003,0.141462079728874
LU09,7,LU09_7,1000,3140157.37457696,0,0,0,0.0092807720794794,0,0,0,0.0032759873284001996,0,0,0,0.00879013521688223,2.4723473355181194e-4,0,0,0,0,0.027257723731316793,0,0,0,1.8350337097381998e-4,0,0.011678124101216198,0,0,0.0158912408355681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06595993853442367,0.10016460904818203,0.09212794310736239,0,0.38935500181400806,0.32202335819143696,0.030369148253141198
LU09,8,LU09_8,1000,3140157.3745767,0,0,0,0.00758321223392035,0,0,0.010467624288600996,0,0,0,0,0.005759692430279711,1.9790164002902e-4,0,0,0,0,0.04295060837395141,0,0.00654877967914768,0,0,0,0.011591040460002198,0,0,0.0114455388141365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08304623271894182,0,0.04675329629486541,0,0.32591975845832694,0.49048630435502305,0.053794405810460195
LU09,100,LU09_100,1000,3140157.37457672,0,0.00715207348869277,0,0.0358936861596524,0.010499607564421098,0,0,0,0.006479771897590232,0,0,0.0023614480303014,5.736038750444208e-4,0,0,0,0.0017193677060669801,0.00708992441962319,0.0062449611537308295,0,2.0110009454675103e-4,6.592077685132371e-4,0,0,0,0,0,0,0,0,0,0,0,0.013045561386783802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010703091875894199,0,0,0.05951344903221651,0.15586379008582804,0.30422647288222004,0,0.268550737578529,0.010310840394932002,0.190831615862889
LU09,102,LU09_102,1000,3140157.3745766697,0,0,0,0,0,0,0,0.0025830940129003004,0,0,0,0.013458267150587499,0,0,0,0,0,0.0225655457730052,0,0.00747646074858448,0,0,0,0,0,0.00978192295091504,0.0053267708710296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040724327672727205,0.056400444534382595,1.16149029882643e-4,0,0.13211354139730402,0.5604009235364971,0.21024461614763404
LU09,106,LU09_106,1000,3140157.37457686,0,0.011471468247895794,0,0.040992148978531005,0.006502407752813901,0,0,0.0034459021354560793,0,0,0,0.009116218685373767,0.00194416446014812,0,0,0,0,0.00969024300934806,0.0068032908767679005,0,0,0.0025619195479262102,0,0,0.00633643653258703,0,0,0,0.00540226528104855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05341395011501551,0,0,0.053449095760294094,0.11198328466706299,0.4518877991109181,0,0.22049627723096302,0.0112886720516585,0.0974809210956073
LU09,112,LU09_112,1000,3140157.3745767,0,0.0028816729551272495,0,0.024184085315992802,1.83456121911108e-4,0,0.013902728646493797,0.0012515344852555396,0,0,0,0.016173390230845998,3.200997479253861e-4,0,0,0,0,0.00792313062976322,0.006562722896417491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05929555453493791,0.6118662171102509,0.11862890544287699,0,0.0758291328772667,0,0.13438018981006902
LU09,113,LU09_113,1000,3140157.37457666,0,0.012289669156147402,0,0.040268901921380294,8.108675831847099e-4,0,0,0.0035872092104565004,0,0,0,0.00868327083363086,5.776236689055204e-5,0,0,0,0.0017170449533772504,0.0106101113393524,0.008904124057682568,0,0,0.0017194227964364402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053785085407846996,0.15696051399157102,0.162359377543627,0,0.4343785767481571,0,0.19251644567952303
LU09,12,LU09_12,1000,3140157.37457692,0,0,0,0.008716079075369162,0,0,0,0.0032759873284002395,0,0,0,0.0112918674091808,1.1657749917844102e-4,0,0,0,0,0.026908455500687007,0,0,0,2.4578534240802104e-4,0,0.011493498668216397,0,0,0.017122345182397004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699218253262587,0.08605671544505142,0.07696213922553721,0,0.231851470073416,0.381046614863425,0.15416123344399404
LU09,13,LU09_13,1000,3140157.37457704,0.02537834519325011,0.009961439477333826,0,0.022581403702643398,0,0,0,0,0,0,0,0.0056569687359977585,0,0,0,0,0,0.004915100570865619,0.0024896753710624605,0,0,0.0023319016781425104,0,0,0,0,0.006723107901175232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367440636442824,0.012316838106518901,0.038521804671033694,0,0.7422507423962329,0.07539597736799111,0.0947705746406967
LU09,18,LU09_18,1000,3140157.3745766296,0,0,0,0.009163265495049248,0,0,0,0,0,0,0,0.007130335180508959,0,0,0,0.00242892173520653,0.0025509926722646504,0.026794345123556506,0,0,0,8.00780059943543e-4,0,0.011030277244824999,0.00320070554575513,0,0.0020390307759744195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663741837505402,0,0,0.07247895365993819,0.0309436517144727,0.05084354005319001,0,0.111328842466967,0.524340066317537,0.20342752614558698
LU09,21,LU09_21,1000,3140157.37457672,0.007268292527935031,0,0,0.00302489188295066,0,0,0,0.00342389229481763,0,0,0,0.0147349817371345,1.50855258540536e-4,0,0,0.00187322094931952,0,0.048970051970315204,0.005999508981528279,0,0,0,0,0.00872719598081868,0.0029205582325477803,0,0.00735879539613868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169042582303221,0.07747494168725642,0.023012910424123904,0.0634160552691578,0,0.07859457226337323,0.6781653957458088,0.06243186527214901
LU09,24,LU09_24,1000,3140157.37457678,0,0,0,0.027131195021107002,0,0,0,0,0,0,0,0.007300365531973251,0,0,0,0,0,0.0293466452544752,0.0018760152390634999,0.006419338730621459,0,0,0,0,0.00442355048880073,0.0017829313090754603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05009849506355691,0.03797570396290549,0.06945111677580508,0,0.187280238302504,0.45161099489820206,0.20358345087678303
LU09,28,LU09_28,1000,3140157.3745767497,0,0,0,0.05191959780525971,0,0,0,0.00401255350419269,0.013057588215528,0,0,0.0055558426524011184,6.310189677392669e-4,0,0,0.00636718231610822,0,0.0136586690881594,0.006513328281083232,0,0.0026330601232213906,0.0023611507502086003,0,0,0,0,7.5549191556799e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106017266398589,0.09212614639392841,0.05143250719408021,0.222397258963301,0,0.133939577109005,0.4303128014730241,0.0591899893620734
LU09,29,LU09_29,1000,3140157.37457704,0.0168876150890736,0,0,0.0446972629518592,0,0,0,0,0,0,0,0.007232465174787919,0,0,0,0.0024316815449215304,0,0.0149031008716074,0,0.00871367049257242,0,0.0014257183102185898,0,0,0.00272011162513351,0,0,0,0,0,0,0.0126102868736191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906127573805688,0.008006810281571549,0.23278283287020304,0,0.199033547794536,0.4360657952710681,0.0334982512888133
LU09,30,LU09_30,1000,3140157.37457654,0.084963414152297,0,0,0.0112172825200822,0,0,0.014137277525868802,0,0.0250992959115199,0,0,0.00721206023073197,3.9675127801182996e-4,0,0,0.005503911386501579,0,0.03949919019636641,0.0014356544405694,0.016515069967092805,0.002379971731686249,0,0,0,0.0022180157160324497,0,0.00356320722957004,0.0151855204400393,0,0,0,0,0,0,0,0.062870736795612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126365142063109,0.0474814062236779,0.050750237138267214,0,0.3038909090094631,0.411730353509901,0.05978194902550921
LU09,31,LU09_31,1000,3140157.37457653,0,0,0,0.00948035055853849,0,0,0.0028059624863793903,0.0045100776070823405,0,0,0,0.021067050921292806,0,0,0,0,0,0.013851226455552201,0,0.008817607708035321,0,0,0,0,0.0032536536960126707,0,0.0031333911548694295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062473223296389206,0.059038916497471595,0.019389410034620105,0,0.32951678110033705,0.21425692500532004,0.31532474505050806
LU09,32,LU09_32,1000,3140157.3745768,0,0,0,0.009481501711579668,0,0,0.010407344278726,0.00864636482245703,0,0,0,0.012832136892848503,8.315457556347628e-4,0,0,0,0,0.0139005086048019,0,0.008893397150908951,0.0016022358666438797,0,0,0,0,0,0.021236132224984397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04308871873994822,0.0868651056546586,0.017619756178568802,0,0.34739696155289107,0.4554562639966001,0.04957319470857381
LU09,33,LU09_33,1000,3140157.3745766096,0,0,0,0.00943602694533422,0,0,0.00738123530697596,0.0010651049940433401,0,0,0,0.009284405989888812,3.7950657720930904e-4,0,0,0,0,0.0138724283202318,0,0.00885032349056563,0,0,0,0,0.00324886683914456,0,0.020473924344910403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03692053843069409,0.0666246391493483,0.0032021322518122892,0,0.17096828633959704,0.6222080671523509,0.100076337312884
LU09,39,LU09_39,1000,3140157.37457692,0,0.00716558829075334,0,0.079039670807304993,0,0,0.012396986766658201,0.0031267314525303997,0,0,0,0.00415757354460473,4.681715210486192e-5,0,0,0,0,0.0160167965150529,0.0022248437270761907,0.008679210841548312,3.78802557217208e-4,0,0,0,0.0036971462208002094,1.4514136568447706e-5,0.020850628965992702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018404453145977304,0,0.0154672899067392,0.0873120995431055,0.20963126531503,0.097507436930661,0,0.551574348955195,0.020096331827236504,6.764650257919373e-6
LU09,41,LU09_41,1000,3140157.3745766897,0.13593830036924404,0,0,0.048147006838097,0,0,0,0,0,0,0,0.005511634953413809,0,0,0,0.0019735289602316906,0,0.011481968165692595,0.0062933346718755,0,0.00690401317137469,0.00340855475888531,0,0,0.00250352221179383,0,0,0,0,0,0.0055405901957498995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07526478103813744,9.03600992008638e-4,0.05733362686057101,0,0.262689097173921,0.45644653716001804,0.14736236097863
LU09,44,LU09_44,1000,3140157.37457676,0,0.00644741450942654,0,0.04167706504020091,0,0,0,0.0066988378853402,0,0,0,0,0,0,0,0,0,0.00788099010082418,0.004522392205130801,0.0049083574235813604,0,5.0259833433384516e-5,0,0,0,0,0.007992242099046714,0.00201324291121333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08411252225560142,0.16031298943449704,0.0527972310036816,0,0.651926288384694,0.0071514697601886895,0.04369948393475801
LU09,51,LU09_51,1000,3140157.37457642,0,0.008928469887535626,0,0.037561862258103006,0,0,1.9729780641907004e-4,0,0,0,0,0.002550057667679601,0,0,0,0,0,0.00543236074463827,0.00676444493479671,0,0,0,0,0,9.86367894977213e-4,0,0,0.00687725572808383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049717331891258904,0.391287889013115,0.0772799761102987,0,0.18058798044020302,0,0.301126822839538
LU09,55,LU09_55,1000,3140157.37457694,0,0.0242007317259333,0,0.05198391943626841,0,0,0.012708518265023797,0.008960480447847058,0,0,0,1.897910594074281e-5,0,0,0,0,0,0.014869682777033402,0.009567174268139177,0.0077406617209676894,0.0011801938598525999,0,0,0,0,0.0038895441222651407,0.0110738409571897,0.030213758276342092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668377542893836,0.157157419629746,0.07668804517700681,0.17734593314431904,0,0.265055910850115,0.10621295826394102,0.21085595535099402
LU09,57,LU09_57,1000,3140157.37457686,0,0.0140851391475687,0,0.03540498371434459,0,0,0.00110710977779562,0,0,0,0,0.0071408179997747,0,0,0,0,0,0.00543105064920462,0.0065140392061900495,0,0,0,0,0,0,0.0011855206214743603,0.00451249400678751,0.0013033895023731397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08191837945516439,0,0,0.061815003895679094,0.25095838042734403,0.010036522286683102,0,0.24527123795607902,0.0944167488971316,0.25558372589834205
LU09,62,LU09_62,1000,3140157.3745766,0.0678367150395387,0,0,0.0315554590992994,0,0,0,0.00309326371745355,0,0,0,0.006668459142617269,8.49683054218713e-4,0,0,0.0172501017511788,0,0.009750970177453336,0.0100828417036924,0,5.990993734934219e-4,0,0,0,0.004676535667868478,0.0019211996963528297,0.00285727770237792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027316017991022203,0.09357069652011911,0.07375939260109368,0.0784055103723424,0,0.5887609859795658,0.043816647717711314,0.0943707529385072
LU09,63,LU09_63,1000,3140157.37457684,0.09002814248150162,0,0,0.009864483231101498,0,0,0,4.1943240515182106e-5,0,0,0,0.00449664122773974,7.998839172462279e-4,0,0,0.008480629269323008,0.0035172629723544298,0.030652243733552995,0.00354642057490028,0.008852964072631921,0.0033211275167880495,0,0,0,0.00135616321486366,0.007154993821762031,0.0041202444932962904,0.0054938248955851005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09922170161929982,0.10156968597280801,0.13993541292216805,0,0.5890330618867128,0.014838256011483102,0.05540187975590621
LU09,64,LU09_64,1000,3140157.37457678,0.06901260861332288,0,0,0.008834818756157764,0,0,0,0,0,0,0,0.006337454406027749,4.48666053300545e-4,0,0,0.007848052094465461,0,0.028774137114573606,0.0032189741588852495,0.008846302452655592,9.791216319026247e-4,6.376741650144358e-4,0,0,0.0013561632148636898,0.0020741140458899296,0.00951770189543346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881081310330278,0.08712801217191811,0.13448490252571302,0,0.5108498002535242,0.06890510472845261,0.11052404594071802
LU09,65,LU09_65,1000,3140157.37457686,0,0.007624159468726139,0,0.018398196652194408,0,0,0,0.004739979338171849,0,0,0,0.010388167530200899,0,0,0,0,0,0.012719001955595898,0.006544409922785811,0,0.00128344424881803,0,0,0,0,0.004942453171911559,0.0134449616347802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04463024714657971,0.030764138718388397,0,0,0.8704460532359771,0.05415956206931532,0
